OBJECTID,Oceans,Regions,SubRegions,Sampling Method,Measurement,Unit,Density Range,Density Class,Short Reference,Long Reference,DOI,Organization,Keywords,Accession Number,Accession Link,Latitude,Longitude,Date,GlobalID,x,y
15352,Pacific Ocean,,,PVC cylinder,3526.093089,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,15.664929,-96.544661,5/30/2018 12:00:00 AM,a2d56135-6d11-45f3-a4f2-261f8f5bdfc8,-96.544661,15.664929
15289,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,1410.437236,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,18.437298,-93.221816,4/30/2018 12:00:00 AM,d0856bd1-9112-4e6e-8273-f222dc0adeee,-93.221816,18.4372980000001
14991,Atlantic Ocean,,,Stainless steel spoon,4000,pieces/m3,500-30000,Medium,González-Hernández et al. 2020,"González-Hernández, M., C. Hernández-Sánchez, J. González-Sálamo, J. López-Darias, J. Hernández-Borges. Monitoring of meso and microplastic debris in Playa Grande beach (Tenerife, Canary Islands, Spain) during a moon cycle. Marine Pollution bulletin, 150, 110757. https://doi.org/10.1016/j.marpolbul.2019.110757",https://doi.org/10.1016/j.marpolbul.2019.110757,"Universidad de La Laguna, Spain",Tenerife; Canary Islands,277839,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0277839,28.152519,-16.43179,6/26/2019 12:00:00 AM,b0baa848-d4c2-44c3-853a-7da6b2fcc2a3,-16.43179,28.152519
15286,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,2115.655853,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,18.558117,-94.99345,4/28/2018 12:00:00 AM,af6d63db-6896-478d-ae0b-3c3a743cb3b2,-94.9934499999999,18.558117
15415,Pacific Ocean,,,PVC cylinder,3526.093089,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,22.375112,-105.68474,6/11/2018 12:00:00 AM,1c2fbd23-e194-484f-bab9-b8877d4de3c7,-105.68474,22.3751120000001
15329,Atlantic Ocean,Caribbean Sea,,PVC cylinder,2115.655853,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,20.63028,-87.065838,5/10/2018 12:00:00 AM,7b847a13-f160-4f25-8b5e-8b887a57997e,-87.065838,20.63028
14988,Atlantic Ocean,,,Stainless steel spoon,9920,pieces/m3,500-30000,Medium,González-Hernández et al. 2020,"González-Hernández, M., C. Hernández-Sánchez, J. González-Sálamo, J. López-Darias, J. Hernández-Borges. Monitoring of meso and microplastic debris in Playa Grande beach (Tenerife, Canary Islands, Spain) during a moon cycle. Marine Pollution bulletin, 150, 110757. https://doi.org/10.1016/j.marpolbul.2019.110757",https://doi.org/10.1016/j.marpolbul.2019.110757,"Universidad de La Laguna, Spain",Tenerife; Canary Islands,277839,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0277839,28.152519,-16.43179,6/26/2019 12:00:00 AM,647b17f7-bbee-4ce3-b847-8758eb3da5cd,-16.43179,28.152519
15014,Atlantic Ocean,,,Stainless steel spoon,28320,pieces/m3,500-30000,Medium,González-Hernández et al. 2020,"González-Hernández, M., C. Hernández-Sánchez, J. González-Sálamo, J. López-Darias, J. Hernández-Borges. Monitoring of meso and microplastic debris in Playa Grande beach (Tenerife, Canary Islands, Spain) during a moon cycle. Marine Pollution bulletin, 150, 110757. https://doi.org/10.1016/j.marpolbul.2019.110757",https://doi.org/10.1016/j.marpolbul.2019.110757,"Universidad de La Laguna, Spain",Tenerife; Canary Islands,277839,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0277839,28.152519,-16.43179,7/16/2019 12:00:00 AM,08779efb-3f42-40f7-b6d8-08322eef92f2,-16.43179,28.152519
15309,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,1410.437236,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,21.29148,-89.634561,5/5/2018 12:00:00 AM,1251483e-5c2d-4a14-9ff4-ddad8159d125,-89.634561,21.29148
15266,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,3526.093089,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,20.480567,-97.006983,4/14/2018 12:00:00 AM,165ab3f8-ec9e-4cd7-b38a-0e55de1e08bb,-97.006983,20.4805670000001
15372,Pacific Ocean,,,PVC cylinder,705.218618,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,17.810561,-101.748865,6/2/2018 12:00:00 AM,c4552e00-5529-4740-86e1-8943c1f2c0b3,-101.748865,17.8105610000001
15435,Pacific Ocean,Gulf of California,,PVC cylinder,1410.437236,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,25.297939,-108.533008,6/15/2018 12:00:00 AM,caaa47da-7dce-4b39-bbe0-0eb74c44e521,-108.533008,25.297939
15269,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,2115.655853,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,19.430959,-96.321492,4/17/2018 12:00:00 AM,d4a75022-80e1-41ac-bf02-f743aae8bc57,-96.321492,19.430959
15011,Atlantic Ocean,,,Stainless steel spoon,103120,pieces/m3,>40000,Very High,González-Hernández et al. 2020,"González-Hernández, M., C. Hernández-Sánchez, J. González-Sálamo, J. López-Darias, J. Hernández-Borges. Monitoring of meso and microplastic debris in Playa Grande beach (Tenerife, Canary Islands, Spain) during a moon cycle. Marine Pollution bulletin, 150, 110757. https://doi.org/10.1016/j.marpolbul.2019.110757",https://doi.org/10.1016/j.marpolbul.2019.110757,"Universidad de La Laguna, Spain",Tenerife; Canary Islands,277839,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0277839,28.152519,-16.43179,7/9/2019 12:00:00 AM,e4810e57-f141-4bdd-9608-8c88e52af0ea,-16.43179,28.152519
15332,Atlantic Ocean,Caribbean Sea,,PVC cylinder,3526.093089,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,20.63028,-87.065838,5/10/2018 12:00:00 AM,ea879918-067c-43e6-b873-b53696df6a91,-87.065838,20.63028
15306,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,0,pieces/m3,0-100,Very Low,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,19.541887,-90.70652,5/4/2018 12:00:00 AM,b215b7e4-0256-4f86-902c-80e21f6b1be6,-90.70652,19.541887
15561,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,0,pieces/m3,0-100,Very Low,Cruz-Salas et al. 2022,"Cruz-Salas, A.A., J.C. Alvarez-Zeferino, S. Ojeda-Benítez, S.E. Cruz-Sotelo, A. Vázquez-Morillas. 2022. Solid waste and microplastics on the beaches of Holbox island, Mexico. Regional Studies in Marine Science 53, 102423. https://doi.org/10.1016/j.rsma.2022.102423",https://doi.org/10.1016/j.rsma.2022.102423,"Universidad Autónoma de Baja California, Mexico",Holbox island; Mexico,278269,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278269,21.5317,-87.3683,5/18/2018 12:00:00 AM,9ab35ebd-115d-4ba1-b25d-44a0ef565b1c,-87.3683,21.5317000000001
15349,Pacific Ocean,,,PVC cylinder,2820.874471,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,15.664929,-96.544661,5/30/2018 12:00:00 AM,91d4f1b8-6229-41b0-bb13-164e35f8cfe3,-96.544661,15.664929
15475,Pacific Ocean,Gulf of California,,PVC cylinder,1410.437236,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,31.29732,-113.541203,6/23/2018 12:00:00 AM,bfe92fb6-57f4-4119-9a31-d0379c3941bc,-113.541203,31.2973200000001
15263,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,0,pieces/m3,0-100,Very Low,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,20.480567,-97.006983,4/14/2018 12:00:00 AM,db5ceeb0-c76e-4249-a9c7-4c2d8d98e6e7,-97.006983,20.4805670000001
15432,Pacific Ocean,Gulf of California,,PVC cylinder,705.218618,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,25.297939,-108.533008,6/15/2018 12:00:00 AM,0aaf5608-d8a0-40bc-a936-6bf9769c11e5,-108.533008,25.297939
15392,Pacific Ocean,,,PVC cylinder,2115.655853,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,19.117731,-104.38699,6/7/2018 12:00:00 AM,adb7b116-02a2-409a-b190-6c456071514a,-104.38699,19.117731
15303,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,1410.437236,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,19.541887,-90.70652,5/4/2018 12:00:00 AM,b3caa773-bce4-4d82-a276-84ae64d12494,-90.70652,19.541887
15008,Atlantic Ocean,,,Stainless steel spoon,55840,pieces/m3,>40000,Very High,González-Hernández et al. 2020,"González-Hernández, M., C. Hernández-Sánchez, J. González-Sálamo, J. López-Darias, J. Hernández-Borges. Monitoring of meso and microplastic debris in Playa Grande beach (Tenerife, Canary Islands, Spain) during a moon cycle. Marine Pollution bulletin, 150, 110757. https://doi.org/10.1016/j.marpolbul.2019.110757",https://doi.org/10.1016/j.marpolbul.2019.110757,"Universidad de La Laguna, Spain",Tenerife; Canary Islands,277839,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0277839,28.152519,-16.43179,7/9/2019 12:00:00 AM,78068293-4aad-44d0-88a0-ccb5c478df54,-16.43179,28.152519
15515,Pacific Ocean,Gulf of California,,PVC cylinder,705.218618,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,26.729392,-111.906818,7/11/2018 12:00:00 AM,891810b5-194a-45ce-97b1-642b725150d2,-111.906818,26.7293920000001
15366,Pacific Ocean,,,PVC cylinder,3526.093089,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,16.538785,-98.915883,6/1/2018 12:00:00 AM,c552302f-ab81-4aab-811f-f4bf5356490a,-98.915883,16.5387850000001
15323,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,0,pieces/m3,0-100,Very Low,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,21.526733,-87.37755,5/18/2018 12:00:00 AM,0323a9ca-4050-4594-bbcb-a91de9284ba5,-87.37755,21.526733
15452,Pacific Ocean,Gulf of California,,PVC cylinder,4231.311707,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,27.916643,-110.775325,6/19/2018 12:00:00 AM,c3e44d1c-81d5-45e0-9228-33453c91d0a9,-110.775325,27.9166430000001
15558,Pacific Ocean,Gulf of California,,PVC cylinder,0,pieces/m3,0-100,Very Low,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,22.894645,-109.89479,7/17/2018 12:00:00 AM,e0633585-022a-4f7d-a151-d3f8e341b8ac,-109.89479,22.894645
15260,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,2820.874471,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,20.480567,-97.006983,4/14/2018 12:00:00 AM,fc722972-d269-478f-b857-bac7247c9875,-97.006983,20.4805670000001
15581,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,0,pieces/m3,0-100,Very Low,Cruz-Salas et al. 2022,"Cruz-Salas, A.A., J.C. Alvarez-Zeferino, S. Ojeda-Benítez, S.E. Cruz-Sotelo, A. Vázquez-Morillas. 2022. Solid waste and microplastics on the beaches of Holbox island, Mexico. Regional Studies in Marine Science 53, 102423. https://doi.org/10.1016/j.rsma.2022.102423",https://doi.org/10.1016/j.rsma.2022.102423,"Universidad Autónoma de Baja California, Mexico",Holbox island; Mexico,278269,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278269,21.526733,-87.37755,5/19/2018 12:00:00 AM,2c5caf96-0951-4321-96ae-7b4d5295f18a,-87.37755,21.526733
15389,Pacific Ocean,,,PVC cylinder,4231.311707,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,19.117731,-104.38699,6/7/2018 12:00:00 AM,9123faa2-cf0d-4806-be3c-d57f18179006,-104.38699,19.117731
15326,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,1410.437236,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,21.526733,-87.37755,5/18/2018 12:00:00 AM,af5ad108-ba58-4b32-a889-60291a510010,-87.37755,21.526733
15005,Atlantic Ocean,,,Stainless steel spoon,49360,pieces/m3,>40000,Very High,González-Hernández et al. 2020,"González-Hernández, M., C. Hernández-Sánchez, J. González-Sálamo, J. López-Darias, J. Hernández-Borges. Monitoring of meso and microplastic debris in Playa Grande beach (Tenerife, Canary Islands, Spain) during a moon cycle. Marine Pollution bulletin, 150, 110757. https://doi.org/10.1016/j.marpolbul.2019.110757",https://doi.org/10.1016/j.marpolbul.2019.110757,"Universidad de La Laguna, Spain",Tenerife; Canary Islands,277839,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0277839,28.152519,-16.43179,7/9/2019 12:00:00 AM,5cacd264-ee5f-4008-8e91-3c5c80aeda8b,-16.43179,28.152519
15518,Pacific Ocean,Gulf of California,,PVC cylinder,0,pieces/m3,0-100,Very Low,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,26.729392,-111.906818,7/11/2018 12:00:00 AM,78f8b68b-3db2-47d4-81e0-d74347326e9f,-111.906818,26.7293920000001
15412,Pacific Ocean,,,PVC cylinder,2820.874471,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,22.375112,-105.68474,6/11/2018 12:00:00 AM,96ab76d7-b95e-499c-a696-66d8274bfca3,-105.68474,22.3751120000001
15455,Pacific Ocean,Gulf of California,,PVC cylinder,1410.437236,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,27.916643,-110.775325,6/19/2018 12:00:00 AM,489434e2-4352-4b99-baa8-1c2f3680a7bc,-110.775325,27.9166430000001
